MOBILEAREA,性别,年龄,金额
河南 南阳市,女,35.0,100
江苏 南通市,男,45.0,100
湖北 恩施土家族苗族自治州,男,18.0,100
广东 湛江市,男,32.0,100
吉林 辽源市,女,45.0,100
湖北 武汉市,女,45.0,100
河北 邯郸市,女,35.0,100
广东 广州市,男,35.0,100
河南 周口市,女,35.0,100
上海,男,28.0,100
河南 南阳市,男,35.0,100
河北 沧州市,男,35.0,100
浙江 杭州市,男,36.0,100
辽宁 抚顺市,男,36.0,100
湖北 襄阳市,女,37.0,100
山西 太原市,男,37.0,100
河南 三门峡市,男,37.0,100
湖南 娄底市,男,55.0,100
上海,男,55.0,100
山西 晋中市,女,54.0,100
湖北 武汉市,男,54.0,100
广东 东莞市,男,54.0,100
山东 德州市,女,28.0,100
新疆 乌鲁木齐市,女,33.0,100
广东 广州市,男,53.0,100
山西 晋中市,男,53.0,100
安徽 芜湖市,女,28.0,100
山东 济南市,女,53.0,100
云南 昆明市,男,30.0,100
甘肃 张掖市,男,52.0,100
北京,男,52.0,100
江苏 徐州市,女,28.0,100
辽宁 抚顺市,女,28.0,100
广东 广州市,男,28.0,100
浙江 宁波市,男,21.0,100
山东 潍坊市,女,52.0,100
河北 唐山市,女,45.0,100
,男,64.0,100
广西 玉林市,男,51.0,100
山东 济南市,女,45.0,100
湖北 武汉市,男,51.0,100
广西 柳州市,女,28.0,100
江苏 盐城市,女,57.0,100
江苏 苏州市,男,28.0,100
山东 聊城市,女,28.0,100
湖南 怀化市,男,37.0,100
江苏 徐州市,男,28.0,100
上海,男,64.0,100
广东 潮州市,女,64.0,100
黑龙江 伊春市,女,28.0,100
江苏 南京市,男,62.0,100
河北 邯郸市,男,33.0,100
河南 郑州市,男,60.0,100
福建 厦门市,男,60.0,100
内蒙古 呼和浩特市,男,28.0,100
湖南 衡阳市,女,59.0,100
广东 珠海市,女,38.0,100
安徽 蚌埠市,男,59.0,100
福建 福州市,女,59.0,100
江苏 南京市,男,59.0,100
山东 青岛市,女,28.0,100
河北 张家口市,女,64.0,100
广东 广州市,男,58.0,100
湖北 武汉市,女,58.0,100
北京,女,64.0,100
四川 成都市,女,28.0,100
江西 抚州市,男,37.0,100
广东 深圳市,男,37.0,100
陕西 汉中市,女,37.0,100
浙江 绍兴市,男,37.0,100
山东 青岛市,女,45.0,100
河南 焦作市,男,50.0,100
广西 南宁市,男,50.0,100
宁夏 吴忠市,男,28.0,100
四川 绵阳市,男,27.0,100
福建 泉州市,男,21.0,100
上海,男,47.0,100
广东 深圳市,女,46.0,100
重庆,男,29.0,100
山东 莱芜市,女,27.0,100
江苏 苏州市,男,46.0,100
福建 厦门市,男,29.0,100
四川 南充市,男,29.0,100
江苏 南京市,女,27.0,100
天津,男,33.0,100
江苏 无锡市,女,27.0,100
湖南 永州市,男,46.0,100
云南 昆明市,男,33.0,100
山东 泰安市,女,27.0,100
河南 新乡市,女,27.0,100
浙江 温州市,女,33.0,100
北京,男,21.0,100
江苏 扬州市,女,46.0,100
黑龙江 佳木斯市,男,46.0,100
安徽 安庆市,女,46.0,100
河北 唐山市,男,27.0,100
湖南 株洲市,男,46.0,100
山东 青岛市,女,27.0,100
江苏 无锡市,男,27.0,100
山西 晋中市,男,27.0,100
山东 济宁市,男,21.0,100
山东 潍坊市,男,19.0,100
山东 威海市,女,37.0,100
山东 德州市,男,28.0,100
广东 潮州市,男,49.0,100
江西 赣州市,男,49.0,100
陕西 汉中市,男,47.0,100
河北 廊坊市,男,45.0,100
安徽 合肥市,女,37.0,100
福建 泉州市,男,27.0,100
江苏 南京市,男,48.0,100
北京,女,37.0,100
湖北 武汉市,男,30.0,100
湖南 长沙市,女,47.0,100
浙江 宁波市,男,37.0,100
重庆,男,19.0,100
天津,男,48.0,100
广东 东莞市,男,48.0,100
吉林 长春市,女,33.0,100
江苏 无锡市,男,48.0,100
浙江 嘉兴市,女,18.0,100
广西 柳州市,男,48.0,100
北京,男,27.0,100
福建 福州市,女,33.0,100
河南 濮阳市,男,65.0,100
安徽 宣城市,男,65.0,100
陕西 咸阳市,女,18.0,100
辽宁 盘锦市,男,28.0,100
北京,男,30.0,100
上海,男,70.0,100
河北 沧州市,女,36.0,100
吉林 吉林市,女,17.0,100
河北 廊坊市,女,28.0,100
广东 东莞市,男,33.0,100
河南 郑州市,男,33.0,100
浙江 台州市,男,33.0,100
江苏 镇江市,女,17.0,100
福建 泉州市,男,17.0,100
内蒙古 呼伦贝尔,男,39.0,100
山东 菏泽市,男,17.0,100
山东 威海市,男,47.0,100
广东 肇庆市,男,47.0,100
浙江 丽水市,女,39.0,100
北京,男,33.0,100
江苏 南京市,男,45.0,100
福建 福州市,女,33.0,100
福建 南平市,男,33.0,100
江苏 南通市,男,16.0,100
浙江 台州市,男,33.0,100
福建 宁德市,男,28.0,100
广东 揭阳市,女,16.0,100
甘肃 兰州市,男,33.0,100
天津,男,33.0,100
广东 广州市,男,33.0,100
浙江 杭州市,男,33.0,100
河南 郑州市,男,16.0,100
云南 玉溪市,女,47.0,100
浙江 杭州市,男,45.0,100
黑龙江 牡丹江市,女,28.0,100
广西 桂林市,女,47.0,100
上海,男,17.0,100
北京,男,28.0,100
江苏 苏州市,女,28.0,100
广东 广州市,男,32.0,100
安徽 池州市,女,17.0,100
内蒙古 包头市,男,17.0,100
广东 广州市,男,28.0,100
广东 深圳市,女,36.0,100
安徽 六安市,男,45.0,100
广东 惠州市,女,32.0,100
河南 郑州市,男,32.0,100
四川 宜宾市,女,47.0,100
上海,男,36.0,100
河北 沧州市,男,32.0,100
广东 广州市,男,17.0,100
山东 菏泽市,男,17.0,100
上海,男,32.0,100
黑龙江 大庆市,男,17.0,100
广东 东莞市,女,36.0,100
广东 广州市,女,36.0,100
福建 泉州市,女,36.0,100
河北 唐山市,女,28.0,100
浙江 绍兴市,女,36.0,100
广东 深圳市,男,36.0,100
内蒙古 赤峰市,女,36.0,100
辽宁 沈阳市,女,36.0,100
吉林 延边,男,64.0,100
吉林 白山市,女,36.0,100
浙江 丽水市,男,38.0,100
江苏 徐州市,男,47.0,100
河北 邢台市,女,27.0,100
天津,女,47.0,100
安徽 蚌埠市,女,27.0,100
上海,女,27.0,100
河南 南阳市,男,37.0,100
甘肃 酒泉市,男,37.0,100
山东 泰安市,女,27.0,100
山东 日照市,男,37.0,100
山东 青岛市,女,27.0,100
安徽 安庆市,男,27.0,100
河北 衡水市,男,47.0,100
四川 成都市,男,37.0,100
湖北 黄冈市,女,27.0,100
河南 漯河市,女,64.0,100
山东 青岛市,女,30.0,100
河南 安阳市,男,33.0,100
福建 厦门市,女,27.0,100
山东 济南市,男,27.0,100
四川 眉山市,女,38.0,100
江苏 扬州市,男,28.0,100
江苏 徐州市,男,28.0,100
河南 郑州市,女,28.0,100
河南 焦作市,男,28.0,100
山东 济宁市,女,27.0,100
上海,女,27.0,100
河北 衡水市,女,27.0,100
江苏 苏州市,男,33.0,100
江苏 苏州市,女,36.0,100
广东 肇庆市,女,36.0,100
广东 汕头市,女,36.0,100
内蒙古 包头市,女,36.0,100
北京,女,11.0,100
安徽 安庆市,男,63.0,100
河南 郑州市,男,27.0,100
福建 莆田市,男,33.0,100
江苏 南京市,男,33.0,100
福建 泉州市,男,31.0,100
山东 济宁市,男,33.0,100
山东 济南市,女,63.0,100
广东 汕头市,女,27.0,100
山西 阳泉市,男,63.0,100
上海,男,63.0,100
江苏 无锡市,女,27.0,100
陕西 宝鸡市,男,31.0,100
上海,男,33.0,100
广东 汕头市,女,33.0,100
浙江 衢州市,男,33.0,100
福建 宁德市,女,33.0,100
福建 厦门市,男,33.0,100
广东 广州市,男,24.0,100
内蒙古 乌海市,女,27.0,100
河北 邢台市,男,22.0,100
江苏 南京市,男,34.0,100
广西 梧州市,女,33.0,100
江苏 南京市,男,42.0,100
河北 沧州市,男,24.0,100
贵州 遵义市,女,24.0,100
河南 周口市,男,22.0,100
四川 成都市,女,26.0,100
浙江 宁波市,男,24.0,100
河南 郑州市,男,31.0,100
湖北 武汉市,男,22.0,100
山东 济南市,女,24.0,100
天津,男,31.0,100
河南 南阳市,女,24.0,100
山东 济南市,男,31.0,100
河北 衡水市,女,31.0,100
河北 廊坊市,女,26.0,100
山东 聊城市,男,31.0,100
浙江 温州市,女,22.0,100
甘肃 兰州市,女,42.0,100
广东 汕尾市,女,31.0,100
吉林 延边,男,42.0,100
广东 东莞市,女,22.0,100
陕西 汉中市,女,31.0,100
江苏 南京市,女,42.0,100
天津,女,26.0,100
广东 广州市,男,55.0,100
山西 太原市,女,42.0,100
山东 泰安市,女,24.0,100
广东 广州市,男,22.0,100
浙江 舟山市,男,55.0,100
山东 济南市,男,26.0,100
广东 深圳市,男,26.0,100
江苏 泰州市,女,24.0,100
河南 郑州市,女,24.0,100
广东 江门市,男,30.0,100
广东 深圳市,女,54.0,100
内蒙古 乌海市,男,30.0,100
江苏 无锡市,男,30.0,100
海南 海口市,男,22.0,100
广东 肇庆市,男,54.0,100
黑龙江 牡丹江市,女,54.0,100
福建 三明市,男,22.0,100
江西 九江市,男,54.0,100
山东 临沂市,男,54.0,100
河北 衡水市,女,22.0,100
江苏 常州市,女,26.0,100
江苏 泰州市,男,30.0,100
吉林 四平市,男,26.0,100
福建 龙岩市,男,51.0,100
内蒙古 呼和浩特市,女,26.0,100
辽宁 沈阳市,男,26.0,100
广东 广州市,男,51.0,100
河南 漯河市,女,51.0,100
北京,女,26.0,100
广东 广州市,女,51.0,100
内蒙古 乌海市,女,51.0,100
山东 烟台市,男,24.0,100
宁夏 中卫市,男,24.0,100
湖北 恩施土家族苗族自治州,男,54.0,100
广东 深圳市,男,24.0,100
福建 福州市,女,24.0,100
河南 郑州市,男,24.0,100
江苏 南京市,女,55.0,100
山东 德州市,男,22.0,100
江苏 徐州市,女,55.0,100
河北 邢台市,女,26.0,100
山东 德州市,男,26.0,100
湖南 娄底市,女,22.0,100
广东 佛山市,男,31.0,100
浙江 湖州市,男,26.0,100
山东 潍坊市,女,26.0,100
福建 厦门市,男,26.0,100
陕西 宝鸡市,女,26.0,100
河北 唐山市,女,24.0,100
湖北 宜昌市,女,26.0,100
河南 安阳市,女,26.0,100
湖南 湘潭市,女,24.0,100
山东 青岛市,女,24.0,100
新疆 克孜勒苏柯尔克孜自治州,女,26.0,100
贵州 贵阳市,女,24.0,100
黑龙江 哈尔滨市,男,26.0,100
广东 广州市,男,24.0,100
四川 泸州市,女,42.0,100
四川 成都市,女,26.0,100
上海,女,42.0,100
上海,男,26.0,100
甘肃 武威市,女,42.0,100
江苏 常州市,女,31.0,100
山东 济宁市,女,31.0,100
广东 汕头市,女,31.0,100
湖南 邵阳市,女,42.0,100
重庆,女,26.0,100
湖南 长沙市,女,24.0,100
辽宁 大连市,男,26.0,100
广东 河源市,男,26.0,100
河北 邢台市,女,42.0,100
湖南 岳阳市,女,50.0,100
江苏 徐州市,女,55.0,100
青海 海西蒙古族藏族自治州,男,42.0,100
河南 漯河市,男,22.0,100
河南 濮阳市,女,43.0,100
山西 临汾市,女,43.0,100
河南 三门峡市,男,55.0,100
福建 泉州市,男,22.0,100
河南 许昌市,男,26.0,100
广东 东莞市,男,22.0,100
宁夏 吴忠市,男,30.0,100
上海,男,55.0,100
江苏 苏州市,男,55.0,100
山东 青岛市,男,55.0,100
浙江 台州市,男,55.0,100
浙江 温州市,男,26.0,100
天津,女,24.0,100
吉林 长春市,女,26.0,100
江苏 徐州市,女,24.0,100
广东 珠海市,男,24.0,100
安徽 淮南市,女,26.0,100
福建 泉州市,男,24.0,100
黑龙江 牡丹江市,女,31.0,100
河南 平顶山市,女,50.0,100
广东 汕头市,女,24.0,100
河南 南阳市,女,24.0,100
江西 九江市,男,26.0,100
陕西 渭南市,女,24.0,100
广东 惠州市,女,54.0,100
广东 深圳市,男,30.0,100
湖南 娄底市,女,53.0,100
贵州 贵阳市,女,25.0,100
湖南 湘潭市,女,25.0,100
安徽 安庆市,男,25.0,100
湖北 襄阳市,女,25.0,100
江苏 苏州市,女,25.0,100
河北 邢台市,女,26.0,100
四川 成都市,女,25.0,100
四川 成都市,男,25.0,100
广西 玉林市,女,25.0,100
江苏 盐城市,男,25.0,100
江苏 扬州市,女,25.0,100
江西 赣州市,女,25.0,100
海南 海口市,男,26.0,100
广西 玉林市,男,26.0,100
江苏 南通市,女,25.0,100
江苏 徐州市,女,25.0,100
重庆,女,53.0,100
江苏 苏州市,女,53.0,100
江苏 苏州市,男,53.0,100
广东 深圳市,男,26.0,100
天津,男,42.0,100
山东 烟台市,男,26.0,100
山东 菏泽市,男,26.0,100
安徽 合肥市,女,26.0,100
江西 赣州市,男,26.0,100
山东 潍坊市,女,42.0,100
上海,女,42.0,100
辽宁 沈阳市,男,26.0,100
江西 鹰潭市,女,26.0,100
河北 沧州市,女,25.0,100
福建 泉州市,男,26.0,100
江苏 苏州市,男,26.0,100
河南 洛阳市,男,26.0,100
江苏 常州市,女,26.0,100
江苏 无锡市,女,26.0,100
湖北 武汉市,男,53.0,100
湖南 长沙市,男,31.0,100
山东 烟台市,女,23.0,100
山东 东营市,男,31.0,100
江苏 常州市,男,23.0,100
河南 安阳市,男,31.0,100
广西 玉林市,男,23.0,100
江苏 徐州市,女,31.0,100
四川 成都市,男,23.0,100
宁夏 银川市,男,23.0,100
广东 广州市,女,51.0,100
广东 广州市,女,23.0,100
山西 晋城市,女,23.0,100
江西 南昌市,男,31.0,100
湖南 长沙市,女,26.0,100
山东 济南市,男,26.0,100
江苏 徐州市,女,53.0,100
广东 广州市,男,26.0,100
广东 深圳市,男,26.0,100
福建 厦门市,女,25.0,100
河南 郑州市,女,25.0,100
江苏 南京市,男,23.0,100
广东 阳江市,男,25.0,100
江苏 徐州市,女,25.0,100
湖南 怀化市,女,51.0,100
天津,女,43.0,100
山东 济南市,男,25.0,100
广东 广州市,男,26.0,100
陕西 渭南市,女,26.0,100
上海,男,31.0,100
江苏 徐州市,男,31.0,100
辽宁 大连市,男,31.0,100
广东 东莞市,男,31.0,100
浙江 温州市,女,31.0,100
河北 廊坊市,女,31.0,100
广东 深圳市,男,30.0,100
河南 焦作市,男,26.0,100
山西 临汾市,女,25.0,100
山西 长治市,女,25.0,100
江苏 泰州市,男,30.0,100
浙江 宁波市,女,25.0,100
辽宁 沈阳市,男,22.0,100
上海,女,25.0,100
河南 焦作市,女,25.0,100
广东 东莞市,女,30.0,100
天津,女,25.0,100
河北 邢台市,男,25.0,100
河南 郑州市,男,25.0,100
重庆,男,25.0,100
海南 海口市,女,25.0,100
广东 深圳市,女,25.0,100
河南 济源市,男,26.0,100
山东 泰安市,男,25.0,100
河南 新乡市,女,25.0,100
新疆 石河子市,男,25.0,100
内蒙古 赤峰市,男,54.0,100
上海,男,26.0,100
江苏 徐州市,男,54.0,100
浙江 金华市,男,26.0,100
湖南 长沙市,男,31.0,100
上海,女,26.0,100
山东 青岛市,女,26.0,100
湖南 衡阳市,男,43.0,100
山西 阳泉市,女,43.0,100
安徽 亳州市,女,26.0,100
新疆 乌鲁木齐市,男,26.0,100
安徽 合肥市,女,26.0,100
广东 广州市,男,53.0,100
山西 大同市,男,26.0,100
广东 汕头市,女,53.0,100
重庆,女,26.0,100
广东 广州市,男,23.0,100
江苏 南通市,女,53.0,100
山东 临沂市,男,31.0,100
陕西 西安市,女,31.0,100
浙江 宁波市,女,53.0,100
新疆 石河子市,男,31.0,100
河北 保定市,女,31.0,100
安徽 合肥市,男,26.0,100
黑龙江 鸡西市,女,25.0,100
内蒙古 呼伦贝尔,男,31.0,100
四川 攀枝花市,女,26.0,100
河北 沧州市,女,25.0,100
江苏 扬州市,男,31.0,100
江西 上饶市,女,26.0,100
广东 佛山市,女,31.0,100
广东 深圳市,男,22.0,100
浙江 嘉兴市,女,26.0,100
广东 云浮市,女,31.0,100
福建 福州市,女,31.0,100
河南 郑州市,女,24.0,100
河南 郑州市,女,56.0,100
江苏 徐州市,女,56.0,100
广东 肇庆市,女,30.0,100
广东 韶关市,男,21.0,100
山东 济南市,男,30.0,100
广东 东莞市,男,24.0,100
浙江 丽水市,男,24.0,100
四川 宜宾市,女,24.0,100
江苏 泰州市,女,24.0,100
山东 潍坊市,男,24.0,100
江苏 南通市,男,56.0,100
重庆,男,24.0,100
广东 深圳市,女,24.0,100
辽宁 大连市,男,24.0,100
吉林 松原市,男,31.0,100
江苏 南京市,男,24.0,100
山东 临沂市,男,56.0,100
浙江 金华市,女,24.0,100
四川 成都市,女,24.0,100
湖北 黄石市,女,24.0,100
四川 成都市,女,24.0,100
广东 东莞市,女,30.0,100
广西 南宁市,男,30.0,100
重庆,女,27.0,100
浙江 温州市,男,21.0,100
四川 宜宾市,女,50.0,100
河北 沧州市,男,30.0,100
黑龙江 哈尔滨市,女,21.0,100
江苏 连云港市,女,56.0,100
广东 广州市,男,30.0,100
山西 晋中市,女,56.0,100
贵州 贵阳市,女,21.0,100
上海,男,30.0,100
山西 长治市,男,24.0,100
福建 厦门市,男,27.0,100
河南 洛阳市,男,27.0,100
河南 许昌市,男,32.0,100
四川 成都市,女,32.0,100
广东 汕头市,女,32.0,100
广东 惠州市,女,32.0,100
广东 河源市,男,32.0,100
河南 南阳市,女,32.0,100
山东 淄博市,男,27.0,100
河南 漯河市,男,32.0,100
内蒙古 阿拉善,男,21.0,100
湖北 襄阳市,男,27.0,100
广东 汕头市,男,56.0,100
湖南 益阳市,男,27.0,100
广西 南宁市,女,32.0,100
上海,女,21.0,100
江苏 徐州市,女,32.0,100
广西 防城港市,男,21.0,100
陕西 西安市,女,30.0,100
河南 新乡市,男,27.0,100
广东 珠海市,男,24.0,100
广东 东莞市,女,27.0,100
广东 汕头市,女,21.0,100
江苏 常州市,男,24.0,100
广西 玉林市,男,56.0,100
江苏 南通市,女,26.0,100
浙江 杭州市,女,21.0,100
浙江 金华市,女,21.0,100
广东 东莞市,女,32.0,100
湖南 长沙市,女,24.0,100
山东 淄博市,女,57.0,100
山东 泰安市,男,41.0,100
内蒙古 乌海市,女,44.0,100
陕西 西安市,男,32.0,100
广东 汕头市,女,32.0,100
湖北 武汉市,男,32.0,100
江苏 常州市,男,27.0,100
广西 钦州市,女,24.0,100
浙江 杭州市,男,32.0,100
江苏 徐州市,男,32.0,100
安徽 池州市,女,24.0,100
浙江 宁波市,女,26.0,100
湖北 武汉市,女,32.0,100
河北 秦皇岛市,男,24.0,100
广东 珠海市,男,24.0,100
山西 太原市,男,26.0,100
湖北 荆州市,女,24.0,100
浙江 台州市,男,41.0,100
广东 东莞市,女,24.0,100
甘肃 平凉市,男,24.0,100
湖北 孝感市,女,24.0,100
辽宁 营口市,男,27.0,100
内蒙古 阿拉善,女,24.0,100
宁夏 银川市,男,26.0,100
四川 成都市,男,57.0,100
北京,男,26.0,100
宁夏 固原市,男,32.0,100
辽宁 朝阳市,女,57.0,100
江苏 南通市,女,26.0,100
广西 玉林市,女,32.0,100
黑龙江 大庆市,女,26.0,100
湖南 娄底市,女,26.0,100
浙江 嘉兴市,女,26.0,100
北京,男,27.0,100
广西 玉林市,男,21.0,100
广西 防城港市,男,27.0,100
广东 茂名市,女,56.0,100
吉林 长春市,男,21.0,100
浙江 金华市,男,27.0,100
山东 青岛市,男,41.0,100
内蒙古 呼和浩特市,男,27.0,100
河南 郑州市,男,27.0,100
山东 济宁市,男,27.0,100
福建 泉州市,女,57.0,100
广东 茂名市,男,41.0,100
河南 郑州市,男,57.0,100
山东 滨州市,女,24.0,100
山西 长治市,男,24.0,100
吉林 白城市,女,24.0,100
内蒙古 赤峰市,女,41.0,100
河南 安阳市,女,24.0,100
河南 焦作市,男,24.0,100
甘肃 兰州市,男,24.0,100
江苏 常州市,女,41.0,100
四川 成都市,女,41.0,100
上海,男,26.0,100
山东 济南市,男,21.0,100
宁夏 固原市,女,32.0,100
河北 唐山市,女,41.0,100
河北 衡水市,男,41.0,100
江苏 连云港市,男,24.0,100
北京,男,55.0,100
广东 广州市,男,55.0,100
福建 三明市,男,26.0,100
山东 日照市,男,24.0,100
江苏 苏州市,女,26.0,100
福建 厦门市,男,26.0,100
河南 郑州市,男,24.0,100
江苏 苏州市,男,24.0,100
江苏 南京市,女,26.0,100
内蒙古 锡林郭勒,女,26.0,100
吉林 辽源市,男,27.0,100
江苏 南京市,男,24.0,100
广东 深圳市,男,26.0,100
山东 潍坊市,女,24.0,100
江西 鹰潭市,男,24.0,100
四川 达州市,男,24.0,100
广东 佛山市,男,22.0,100
江西 赣州市,女,24.0,100
山东 临沂市,女,55.0,100
山东 临沂市,男,26.0,100
重庆,女,24.0,100
北京,男,26.0,100
四川 成都市,女,24.0,100
广东 东莞市,女,41.0,100
广东 肇庆市,女,41.0,100
山东 青岛市,男,32.0,100
江苏 宿迁市,女,24.0,100
山东 威海市,女,30.0,100
内蒙古 呼伦贝尔,男,30.0,100
四川 成都市,女,24.0,100
广东 深圳市,男,26.0,100
江苏 无锡市,男,42.0,100
广东 江门市,男,26.0,100
广东 深圳市,女,24.0,100
湖南 娄底市,男,31.0,100
陕西 汉中市,女,31.0,100
广东 广州市,男,24.0,100
